-999;SUMMARY;ATMG-A;mg;5.0;NAN;NAN
-999;SUMMARY;B12;µg;0.5;NAN;NAN
-999;SUMMARY;B6;mg;0.3;NAN;NAN
-999;SUMMARY;BIOT;µg;6.0;NAN;NAN
-999;SUMMARY;CA;mg;260.0;NAN;NAN
-999;SUMMARY;CHOLN;mg;150.0;NAN;NAN
-999;SUMMARY;CU;mg;0.22;NAN;NAN
-999;SUMMARY;D-IU;IU;400.0;NAN;NAN
-999;SUMMARY;D3+D2-µG;µg;10.0;NAN;NAN
-999;SUMMARY;DFE;µg;80.0;NAN;NAN
-999;SUMMARY;FE;mg;11.0;NAN;NAN
-999;SUMMARY;K;mg;700.0;NAN;NAN
-999;SUMMARY;MG;mg;75.0;NAN;NAN
-999;SUMMARY;MN;mg;0.6;NAN;NAN
-999;SUMMARY;N-MG;mg;4.0;NAN;NAN
-999;SUMMARY;NA;mg;370.0;NAN;NAN
-999;SUMMARY;P;mg;275.0;NAN;NAN
-999;SUMMARY;PANT;mg;1.8;NAN;NAN
-999;SUMMARY;RAE;µg;500.0;NAN;NAN
-999;SUMMARY;RIBO;mg;0.4;NAN;NAN
-999;SUMMARY;SE;µg;20.0;NAN;NAN
-999;SUMMARY;TDF;g;;NAN;NAN
-999;SUMMARY;THIA;mg;0.3;NAN;NAN
-999;SUMMARY;VITC;mg;50.0;NAN;NAN
-999;SUMMARY;VITK;µg;2.5;NAN;NAN
-999;SUMMARY;ZN;mg;3.0;NAN;NAN
-999;SUMMARY;18:2undiff;g;4.6;NAN;NAN
-999;SUMMARY;18:3undiff;g;0.5;NAN;NAN
-999;SUMMARY;H2O;g;800.0;NAN;NAN
-999;SUMMARY;KCAL;kCal;0;NAN;NAN
-999;SUMMARY;PROT;g;0;NAN;NAN
-999;SUMMARY;FAT;g;0;NAN;NAN
-999;SUMMARY;CARB;g;0;NAN;NAN
